"";"datum";"temp";"temp_min";"temp_max";"nieder"
"24073";2014-11-28;4,4;2,4;5,1;0
"24074";2014-11-29;4;3,6;4,3;0
"24075";2014-11-30;3,6;3,2;4;0
"24076";2014-12-01;3,1;1,2;4,8;0
"24077";2014-12-02;1,3;0,6;2,2;0,2
"24078";2014-12-03;1,2;0,3;2,1;0
"24079";2014-12-04;2,2;1,2;3;0
"24080";2014-12-05;3,4;2,6;4,5;0
"24081";2014-12-06;4,3;2,7;6,1;0
"24082";2014-12-07;2,9;-0,5;6,1;4
"24083";2014-12-08;2,4;-2;6,1;0
"24084";2014-12-09;1,4;-1,2;3,7;0
"24085";2014-12-10;1,9;-0,2;3,7;2,5
"24086";2014-12-11;5,4;3,1;7,1;5,5
"24087";2014-12-12;8,9;6,4;10,8;7,7
"24088";2014-12-13;5,6;3,5;8,5;9
"24089";2014-12-14;4,1;3,4;5,2;1
"24090";2014-12-15;4,9;1,2;6,6;2,3
"24091";2014-12-16;5,3;0;7,9;0,3
"24092";2014-12-17;3,6;-0,6;7,3;4,8
"24093";2014-12-18;10;7,2;13,8;1,5
"24094";2014-12-19;10,5;6;12,2;7,2
"24095";2014-12-20;5,4;2,2;7,4;0,7
"24096";2014-12-21;5,5;1,2;7,4;0
"24097";2014-12-22;7,9;7;8,8;0
"24098";2014-12-23;8,6;6,3;10;0
"24099";2014-12-24;7,4;5,1;8,9;2
"24100";2014-12-25;4,9;1,1;6,9;0,7
"24101";2014-12-26;1,9;-0,2;5;0,2
"24102";2014-12-27;0,2;-2,1;1,5;6,1
"24103";2014-12-28;-3,3;-6,7;-1,7;0
"24104";2014-12-29;-1,9;-7,6;2,2;0,3
"24105";2014-12-30;0,7;-3,7;4;0,1
"24106";2014-12-31;1,3;0,4;2,5;0,1
"24107";2015-01-01;2;0,9;3,1;0,8
"24108";2015-01-02;2,4;0,5;4,5;5,6
"24109";2015-01-03;1,3;0,1;3;11,5
"24110";2015-01-04;3,3;1,4;4,9;0,1
"24111";2015-01-05;0,4;-3,7;4,6;0
"24112";2015-01-06;-2,4;-4,1;-1,3;0,2
"24113";2015-01-07;1,6;-1,3;3,8;1
"24114";2015-01-08;5,5;1,3;9,3;5,4
"24115";2015-01-09;9,1;5;13,6;6,2
"24116";2015-01-10;12,9;6,2;15,9;0,4
"24117";2015-01-11;5,4;3,4;6,9;0,3
"24118";2015-01-12;6,4;5,2;7,6;0,3
"24119";2015-01-13;9,2;4,6;13,9;1,6
"24120";2015-01-14;5,7;0,9;8,8;0,9
"24121";2015-01-15;7,4;0,6;10,9;0,1
"24122";2015-01-16;6,1;4,4;9,6;4,5
"24123";2015-01-17;3;-2,3;6;0
"24124";2015-01-18;0,5;-2,6;4,7;0
"24125";2015-01-19;-0,5;-1,4;0,1;0,3
"24126";2015-01-20;0,2;-1,5;2,7;0,1
"24127";2015-01-21;0,1;-2,8;2,6;0
"24128";2015-01-22;1,3;0,1;2,5;0
"24129";2015-01-23;1,5;-2,9;3,2;0
"24130";2015-01-24;-0,8;-4,6;2,3;1,2
"24131";2015-01-25;1,4;-2,6;3,1;1,4
"24132";2015-01-26;1,5;0,8;4,7;4,4
"24133";2015-01-27;3,3;0,3;4,7;0,2
"24134";2015-01-28;3,4;1,4;5,4;3,4
"24135";2015-01-29;2,3;0,2;4,6;5,6
"24136";2015-01-30;1,7;-1,3;3,7;0,4
"24137";2015-01-31;1,6;0;4,6;6,9
"24138";2015-02-01;0,9;0;2,3;2,9
"24139";2015-02-02;1,5;-1,3;3,9;0,1
"24140";2015-02-03;-0,2;-3,9;3,4;0
"24141";2015-02-04;-1,2;-4,8;0,8;0
"24142";2015-02-05;-0,8;-2,9;2;0
"24143";2015-02-06;-0,5;-3,7;3;0
"24144";2015-02-07;-1;-5,2;4,2;0,2
"24145";2015-02-08;2,7;-1,9;4,8;0,1
"24146";2015-02-09;3,5;0;5,5;0
"24147";2015-02-10;4,2;1,7;6,7;0
"24148";2015-02-11;3,2;1,7;4,7;0
"24149";2015-02-12;1,3;0,3;2,2;0
"24150";2015-02-13;0,6;-0,7;3;0
"24151";2015-02-14;1,5;-2,4;6,4;0,1
"24152";2015-02-15;0,7;-4;6,9;0
"24153";2015-02-16;2,3;0,5;3,7;0
"24154";2015-02-17;2,7;0,8;4,7;0
"24155";2015-02-18;3,3;1,6;5,7;0
"24156";2015-02-19;1,2;0,5;2;0
"24157";2015-02-20;6;1;11,6;0,1
"24158";2015-02-21;5,5;0;8,6;1,7
"24159";2015-02-22;2,7;-0,8;7,3;0,1
"24160";2015-02-23;1,8;0,4;4,2;6,9
"24161";2015-02-24;4,2;-0,5;7;0
"24162";2015-02-25;3,6;-1,2;8,6;0,1
"24163";2015-02-26;5,5;2,5;8,9;1
"24164";2015-02-27;4,3;3,4;5,5;4,7
"24165";2015-02-28;3,1;-2,3;8;2,9
"24166";2015-03-01;6,4;2,3;10,3;1,5
"24167";2015-03-02;6,7;1,8;10,2;0,4
"24168";2015-03-03;5,5;-0,1;10,8;1,2
"24169";2015-03-04;4,3;0,8;8,2;0,2
"24170";2015-03-05;5;0,7;8,5;0
"24171";2015-03-06;4,2;-1,2;9,1;0
"24172";2015-03-07;3,3;-2,5;11;0
"24173";2015-03-08;5,9;-1,5;14;0
"24174";2015-03-09;7,7;0,1;15,8;0
"24175";2015-03-10;5,6;-1,4;10,1;0,4
"24176";2015-03-11;4,9;-0,4;10,1;0
"24177";2015-03-12;5;-2,2;11,9;0
"24178";2015-03-13;4,7;0;8,1;0
"24179";2015-03-14;4,7;2,7;6,7;0,8
"24180";2015-03-15;4,9;3,3;7,2;0,9
"24181";2015-03-16;7,7;3,1;13,8;0
"24182";2015-03-17;10,9;4,7;17,1;0
"24183";2015-03-18;11,9;4,9;18,5;0
"24184";2015-03-19;10,9;5,7;15,6;0
"24185";2015-03-20;8,2;1,6;15,1;0
"24186";2015-03-21;4,3;-1,4;8,8;0,4
"24187";2015-03-22;4,7;0,8;8;0
"24188";2015-03-23;4,3;0;10;0
"24189";2015-03-24;6,2;-2,1;13,5;0
"24190";2015-03-25;10;4,3;18,3;0
"24191";2015-03-26;7,4;4,6;11,5;1,2
"24192";2015-03-27;7,8;4,2;10,9;0
"24193";2015-03-28;8,5;1,9;13,5;0,5
"24194";2015-03-29;11,2;8,6;12,9;3,1
"24195";2015-03-30;8,3;3,9;11,4;0,7
"24196";2015-03-31;9,8;3,1;15;6,4
"24197";2015-04-01;6;3,2;9,4;2,3
"24198";2015-04-02;6,1;0,2;9,8;1,5
"24199";2015-04-03;5,6;-1,7;11,3;0,2
"24200";2015-04-04;6;4,1;8,6;3,7
"24201";2015-04-05;5,7;-0,2;10,5;0
"24202";2015-04-06;4,5;-2,4;10,7;0
"24203";2015-04-07;5,9;-2,2;13,5;0
"24204";2015-04-08;8,5;-0,9;16,1;0
"24205";2015-04-09;12;5,3;19,4;0
"24206";2015-04-10;13,5;4,1;22,1;0
"24207";2015-04-11;12,5;7,1;17,1;0,1
"24208";2015-04-12;12,9;6,4;18,9;0
"24209";2015-04-13;11,9;4,9;16,1;0
"24210";2015-04-14;13;1,5;22,6;0
"24211";2015-04-15;16,4;6;25,4;0
"24212";2015-04-16;15,8;6,1;23,8;0
"24213";2015-04-17;10,9;4,6;16;0
"24214";2015-04-18;9,2;2,9;14,2;0
"24215";2015-04-19;10,6;2,2;18;0
"24216";2015-04-20;13,4;5,7;20,3;0
"24217";2015-04-21;14,8;3,6;23,9;0
"24218";2015-04-22;10,5;3,3;17,2;0
"24219";2015-04-23;10,4;1,3;18,6;0
"24220";2015-04-24;12,4;1,9;21,4;0
"24221";2015-04-25;12;6,2;18,2;0,3
"24222";2015-04-26;16;9,5;21,6;4,9
"24223";2015-04-27;11,8;8,2;14,5;3,4
"24224";2015-04-28;9,7;2;14,9;0
"24225";2015-04-29;8,7;-0,2;16,6;0
"24226";2015-04-30;9,6;4,7;16;3,3
"24227";2015-05-01;9,1;5,2;12,2;0
"24228";2015-05-02;10,5;1,5;16,8;0,2
"24229";2015-05-03;13,7;10,3;16,7;4
"24230";2015-05-04;17,9;12,1;22,6;0,4
"24231";2015-05-05;18,8;10,5;25,4;0
"24232";2015-05-06;14,1;7,5;19,2;0
"24233";2015-05-07;12,1;5,9;18,7;0
"24234";2015-05-08;15,7;7,7;22,3;0,1
"24235";2015-05-09;15,8;10;21,2;1,6
"24236";2015-05-10;14,6;8,4;21,2;0
"24237";2015-05-11;17,7;9,7;26,3;0
"24238";2015-05-12;19;11,2;29,1;0,1
"24239";2015-05-13;14,8;7;21,4;0,5
"24240";2015-05-14;15,5;10,8;20,4;0,3
"24241";2015-05-15;17;11;22,4;0
"24242";2015-05-16;13,7;6,1;18,8;0
"24243";2015-05-17;14,6;8,1;19,8;0
"24244";2015-05-18;15,6;5,6;23,3;0
"24245";2015-05-19;14,3;9,3;17,9;2,7
"24246";2015-05-20;11,1;5,9;15,6;0,8
"24247";2015-05-21;11,5;4;18;0
"24248";2015-05-22;14;4,4;20,4;0
"24249";2015-05-23;17,4;13,3;21,4;0
"24250";2015-05-24;17,5;14;22,6;0
"24251";2015-05-25;15,5;9,1;20,2;0,9
"24252";2015-05-26;12;5,7;16,6;0
"24253";2015-05-27;10,1;4,2;15,7;0
"24254";2015-05-28;13,9;4,1;22,2;0
"24255";2015-05-29;14,3;9,7;19,6;2,1
"24256";2015-05-30;14;7,7;17,8;0
"24257";2015-05-31;15,2;5,1;22,9;1,7
"24258";2015-06-01;13,6;9,1;17,6;3,3
"24259";2015-06-02;17,5;8,1;25,3;0,1
"24260";2015-06-03;19,2;13,4;24,2;0
"24261";2015-06-04;20,4;13,7;27;0
"24262";2015-06-05;24,8;16,2;33,5;5,1
"24263";2015-06-06;22,4;16,1;27,3;1,3
"24264";2015-06-07;20,5;14,9;25,8;0
"24265";2015-06-08;16,7;14,2;19,9;0
"24266";2015-06-09;15,5;11,7;20,2;0
"24267";2015-06-10;17,4;12,7;21,5;0
"24268";2015-06-11;20,3;17,4;24,7;0
"24269";2015-06-12;21,9;14,4;31,2;0
"24270";2015-06-13;20,9;13,8;25,6;0
"24271";2015-06-14;20,6;11,2;27,7;0
"24272";2015-06-15;18,8;15,2;22,7;0
"24273";2015-06-16;16,5;12,4;21,1;0
"24274";2015-06-17;16,8;10,6;23,1;5,3
"24275";2015-06-18;16,9;12,9;21,6;2,5
"24276";2015-06-19;12,9;11;15,4;2
"24277";2015-06-20;13,7;10,9;17,6;0
"24278";2015-06-21;14,6;11,1;19,4;1,1
"24279";2015-06-22;13,1;10,4;14,8;15,6
"24280";2015-06-23;12,5;9,2;17,5;1
"24281";2015-06-24;14,4;9,3;20,2;0
"24282";2015-06-25;17,8;10,6;25,1;0
"24283";2015-06-26;19,9;11,2;27,5;6
"24284";2015-06-27;19,3;13,8;24,4;14,2
"24285";2015-06-28;18,2;10,2;23,8;0
"24286";2015-06-29;21,5;14;28,9;0
"24287";2015-06-30;23,3;13,4;29,9;0
"24288";2015-07-01;26,6;19,4;32,9;0
"24289";2015-07-02;29;21,5;35,5;0
"24290";2015-07-03;28,7;22,2;35,8;0
"24291";2015-07-04;29,9;23,5;37,9;0
"24292";2015-07-05;29,3;20,6;38,8;0
"24293";2015-07-06;23;16,3;29;0
"24294";2015-07-07;25,7;17,4;35,5;0,2
"24295";2015-07-08;19,3;15,9;23,2;0,6
"24296";2015-07-09;16,7;10,3;21,1;0
"24297";2015-07-10;17,4;7,4;25,4;0
"24298";2015-07-11;22,7;14,1;31,9;0
"24299";2015-07-12;20,2;15,3;25,8;0,6
"24300";2015-07-13;18,6;16;21,6;0,5
"24301";2015-07-14;21,3;17;26,4;0
"24302";2015-07-15;22,8;16;29,6;0
"24303";2015-07-16;25,5;17,4;32,9;0,1
"24304";2015-07-17;27,6;18,8;35,2;11,3
"24305";2015-07-18;24,2;18,5;30,2;0
"24306";2015-07-19;22,8;18,1;28,3;0,1
"24307";2015-07-20;22,2;16,7;28,2;0,8
"24308";2015-07-21;25,6;19,3;32,2;0
"24309";2015-07-22;26,2;18,4;33,6;0
"24310";2015-07-23;22,6;18,8;26,7;0
"24311";2015-07-24;24,4;17,5;31,8;8,5
"24312";2015-07-25;18,1;11,7;21,9;0,4
"24313";2015-07-26;15,8;9,2;22,5;0,9
"24314";2015-07-27;18,1;14,2;22,7;1,9
"24315";2015-07-28;18,3;15,3;22,2;0
"24316";2015-07-29;16,6;10,5;22,1;0,1
"24317";2015-07-30;15,4;6,9;23,2;0,1
"24318";2015-07-31;16,8;7,9;23,4;0
"24319";2015-08-01;20,3;14,6;28,4;0
"24320";2015-08-02;22,2;12;30,8;0
"24321";2015-08-03;25,2;16,8;33,8;0
"24322";2015-08-04;20,7;12,8;28,6;5,7
"24323";2015-08-05;21,1;11,7;29;0
"24324";2015-08-06;26,2;16,8;35,7;0
"24325";2015-08-07;29,4;20,8;38,7;0,1
"24326";2015-08-08;26,4;21,3;32,5;0
"24327";2015-08-09;24,4;19,6;30,9;9,6
"24328";2015-08-10;24;19,1;31,1;0
"24329";2015-08-11;24,2;18,6;29,6;0
"24330";2015-08-12;26;20,6;30,9;0
"24331";2015-08-13;27,4;20,7;35,3;0,3
"24332";2015-08-14;23,1;19,2;28;2,1
"24333";2015-08-15;20,8;17,8;25,5;1
"24334";2015-08-16;16,9;15,2;18,1;6,8
"24335";2015-08-17;15,5;14,4;16,9;0,1
"24336";2015-08-18;16,8;13;20,1;0
"24337";2015-08-19;17,2;9,7;22,4;0
"24338";2015-08-20;18,2;14,6;23,2;0
"24339";2015-08-21;19,3;13,2;26,2;0
"24340";2015-08-22;21,3;14,5;27,8;0
"24341";2015-08-23;20,8;15,6;28,1;4,8
"24342";2015-08-24;18,3;15,3;23;2,8
"24343";2015-08-25;17,3;14,6;21,2;0
"24344";2015-08-26;20,2;12,3;27,5;0
"24345";2015-08-27;21,2;14,2;29,4;6,1
"24346";2015-08-28;16,7;13,4;20,2;3,9
"24347";2015-08-29;21,4;13,3;30;0
"24348";2015-08-30;25,5;19,8;33;0
"24349";2015-08-31;26,2;19,2;34;0
"24350";2015-09-01;19,1;13,7;26,4;6,1
"24351";2015-09-02;16,4;12,6;21,2;0
"24352";2015-09-03;16;10,4;21,6;0
"24353";2015-09-04;14;9,1;19,2;0
"24354";2015-09-05;12,5;7,3;17,1;3,6
"24355";2015-09-06;13,3;9,8;16,7;0
"24356";2015-09-07;14,3;12,1;17,3;0
"24357";2015-09-08;15,4;11,5;19,1;0
"24358";2015-09-09;16,3;12,1;21,6;0
"24359";2015-09-10;15,3;9,5;21,4;0
"24360";2015-09-11;15,4;9,7;22,3;0
"24361";2015-09-12;17,2;10,5;25,7;2
"24362";2015-09-13;17,6;14,6;20,3;4,7
"24363";2015-09-14;16;10,4;22,1;0,9
"24364";2015-09-15;13,5;9,1;18,2;5,5
"24365";2015-09-16;14,6;11,9;17,7;20,5
"24366";2015-09-17;14,2;10;15,9;6,6
"24367";2015-09-18;14,7;9,5;20,2;0,8
"24368";2015-09-19;13,6;10,4;17,4;1,2
"24369";2015-09-20;14,1;9,5;19;0
"24370";2015-09-21;13,2;7,7;19,6;0,2
"24371";2015-09-22;12,6;9,2;15,4;4,6
"24372";2015-09-23;12,4;9,9;16,2;0,3
"24373";2015-09-24;13,4;8,5;18,6;0
"24374";2015-09-25;14,3;8,1;19,4;0
"24375";2015-09-26;14,9;12,6;18,3;0
"24376";2015-09-27;14;10,3;18,3;0
"24377";2015-09-28;13,2;7,9;18,9;0
"24378";2015-09-29;13,5;9,1;19,1;0
"24379";2015-09-30;13;9;18,1;0
"24380";2015-10-01;12,3;7,5;17,7;0
"24381";2015-10-02;13,4;6,1;20,6;0
"24382";2015-10-03;13,3;8;20,5;0
"24383";2015-10-04;11,1;7,4;16,1;1,4
"24384";2015-10-05;13,4;7,6;18,2;3,9
"24385";2015-10-06;16,5;13,8;19,2;6,1
"24386";2015-10-07;15,3;12,5;17,5;0
"24387";2015-10-08;13,3;10,3;16,7;0
"24388";2015-10-09;12;6,9;17,3;0
"24389";2015-10-10;11,5;9,3;13,8;0
"24390";2015-10-11;8,8;5,3;13,6;0
"24391";2015-10-12;6,9;2,3;11,1;0
"24392";2015-10-13;6,1;2,9;11,2;1
"24393";2015-10-14;4,4;3;5,5;0,7
"24394";2015-10-15;4,3;3,5;5;2,4
"24395";2015-10-16;6,3;4,7;8,2;0
"24396";2015-10-17;6,9;5,2;9,2;0,4
"24397";2015-10-18;7,2;4,9;9,7;0
"24398";2015-10-19;7;1;11,5;0,1
"24399";2015-10-20;10;7,1;13,4;0
"24400";2015-10-21;8,9;4,8;12,1;0
"24401";2015-10-22;9,5;4,9;11,8;0,2
"24402";2015-10-23;10,4;5,7;15,8;0
"24403";2015-10-24;8,7;4,6;13,1;0,2
"24404";2015-10-25;10,5;5,3;14,2;0
"24405";2015-10-26;10,8;6,4;16,6;0
"24406";2015-10-27;8,4;5;11,8;0
"24407";2015-10-28;8,8;6,3;10,8;0
"24408";2015-10-29;10,6;6,5;15,4;0
"24409";2015-10-30;9,9;5,7;14,2;0
"24410";2015-10-31;7,7;2,4;12,1;0
"24411";2015-11-01;4,3;0,3;6,3;0
"24412";2015-11-02;3,4;1,2;4,9;0
"24413";2015-11-03;4;2,4;7,6;0
"24414";2015-11-04;5,9;4;9,9;0
"24415";2015-11-05;8,8;2,7;16,7;0
"24416";2015-11-06;12,7;7,7;16,7;1
"24417";2015-11-07;16;14,2;19;0
"24418";2015-11-08;13,5;8,6;19,1;0
"24419";2015-11-09;15,3;11,4;19,1;0
"24420";2015-11-10;13,7;12,1;14,9;0
"24421";2015-11-11;12;7,8;14,6;0
"24422";2015-11-12;10,9;5,5;15,3;0
"24423";2015-11-13;8,3;3;12,9;2,9
"24424";2015-11-14;8,9;6,2;10,8;0,4
"24425";2015-11-15;12;8,3;15,3;0
"24426";2015-11-16;10,5;7,8;11,6;2,4
"24427";2015-11-17;12,2;9,9;15,7;2,7
"24428";2015-11-18;14;11,8;16,3;0,1
"24429";2015-11-19;13;10,3;14,8;22,7
"24430";2015-11-20;7,6;3,5;10,5;7,2
"24431";2015-11-21;3,5;0,6;5,7;1,7
"24432";2015-11-22;2,4;-0,3;6;0,6
"24433";2015-11-23;2,7;-2,1;5,2;0
"24434";2015-11-24;0,4;-2,8;2,8;5,4
"24435";2015-11-25;2,5;0,3;5,2;0,5
"24436";2015-11-26;4,8;-0,2;7,6;0,1
"24437";2015-11-27;0,3;-1,6;1,4;0,8
"24438";2015-11-28;3;-0,3;7,6;1,5
"24439";2015-11-29;8;3,9;11,7;6,2
"24440";2015-11-30;10;7,8;11,8;9,7
"24441";2015-12-01;11,8;10,9;12,7;0
"24442";2015-12-02;10,3;8;11,6;0
"24443";2015-12-03;7,4;2,1;9,5;0
"24444";2015-12-04;4,9;0,4;8,4;1,7
"24445";2015-12-05;3,6;-0,3;7,9;0
"24446";2015-12-06;7,8;1,5;10,9;0
"24447";2015-12-07;8;3,7;13,9;0
"24448";2015-12-08;3,1;-1,1;4,9;3,8
"24449";2015-12-09;4,6;-1,5;9,9;0
"24450";2015-12-10;2;-1,3;3,3;0
"24451";2015-12-11;3,7;0,1;8,4;3
"24452";2015-12-12;7,9;6,5;9,6;2,2
"24453";2015-12-13;8,8;6,4;9,8;0
"24454";2015-12-14;5,7;3,5;8,2;0
"24455";2015-12-15;4,7;2,7;8;1,8
"24456";2015-12-16;7,9;3;11,5;6,2
"24457";2015-12-17;11,2;7,5;13;0,2
"24458";2015-12-18;10,4;7,3;12,2;0,9
"24459";2015-12-19;9,9;4,5;13,5;0
"24460";2015-12-20;6;3,2;8,6;1,7
"24461";2015-12-21;9,4;6,9;11,8;3,9
"24462";2015-12-22;11;8,2;13,8;0,6
"24463";2015-12-23;9,2;4,8;12,2;0
"24464";2015-12-24;9,3;5,9;12,7;0,1
"24465";2015-12-25;11,9;10,2;13,3;0,1
"24466";2015-12-26;10,2;4,6;13,5;0
"24467";2015-12-27;6,5;1,8;11,9;0
"24468";2015-12-28;4;-0,2;8,2;0
"24469";2015-12-29;2,7;-1,9;6,5;0
"24470";2015-12-30;5,2;1,8;6,6;0,1
"24471";2015-12-31;3,5;0,1;5,3;1,8
"24472";2016-01-01;5,4;3,8;6,7;0
"24473";2016-01-02;2,8;1,9;4,1;9,4
"24474";2016-01-03;3,5;2,7;5,6;5,3
"24475";2016-01-04;3,6;1;6;3,9
"24476";2016-01-05;5,3;4,3;6,4;3,6
"24477";2016-01-06;5,3;4,4;6,3;0,1
"24478";2016-01-07;5,3;4,5;7,4;5,6
"24479";2016-01-08;3,5;-0,7;7,3;0
"24480";2016-01-09;1,2;-2,1;4,6;1,8
"24481";2016-01-10;5,9;3,1;8,2;5,5
"24482";2016-01-11;5,1;3;6,5;9,2
"24483";2016-01-12;5,4;4,6;7,4;1,8
"24484";2016-01-13;4,9;1,4;6,6;3,5
"24485";2016-01-14;2,6;-1;5,8;2,2
"24486";2016-01-15;2,5;1;3,4;1,4
"24487";2016-01-16;2,2;0,4;4,6;1,5
"24488";2016-01-17;-0,3;-5,4;1,5;0
"24489";2016-01-18;-4,7;-7,3;-0,8;0
"24490";2016-01-19;-5,7;-6,7;-5;0
"24491";2016-01-20;-2,9;-5,7;-0,8;0
"24492";2016-01-21;-0,9;-4,5;2,1;0
"24493";2016-01-22;-3,6;-6,4;0,1;3,8
"24494";2016-01-23;2,7;-2,1;6,2;0
"24495";2016-01-24;3,4;2;5,1;1,1
"24496";2016-01-25;5,7;1,2;11,8;0
"24497";2016-01-26;7,1;1,6;11,7;0
"24498";2016-01-27;10,9;8,8;12,7;0,5
"24499";2016-01-28;8,1;0,7;12,3;0,8
"24500";2016-01-29;5;-1,7;10;0
"24501";2016-01-30;7,2;3,3;9;4
"24502";2016-01-31;5,9;2,7;12,4;1,8
"24503";2016-02-01;12,6;11,3;13,8;0
"24504";2016-02-02;10,3;6;11,5;4,8
"24505";2016-02-03;5;2,7;7,4;0,5
"24506";2016-02-04;4,3;3,1;6,1;6,2
"24507";2016-02-05;6,5;3,4;9,9;0,1
"24508";2016-02-06;7,4;1,7;13,1;0
"24509";2016-02-07;6;1,1;10,6;1,1
"24510";2016-02-08;7,5;5,6;10,6;9,9
"24511";2016-02-09;7,3;4,3;9,5;12,9
"24512";2016-02-10;4,2;3,1;5,3;2,6
"24513";2016-02-11;4,4;1,2;7,4;0
"24514";2016-02-12;2,8;-1,4;6,7;0
"24515";2016-02-13;2,2;-1,5;6,6;8,2
"24516";2016-02-14;6,5;3,9;9,1;0,9
"24517";2016-02-15;3,4;2;4,4;0,3
"24518";2016-02-16;0,8;-0,8;2,4;0
"24519";2016-02-17;2;-0,6;4,4;0
"24520";2016-02-18;2,3;-2;6,3;0
"24521";2016-02-19;0,6;-2,3;4,2;1,3
"24522";2016-02-20;4;-1,1;10,7;17,6
"24523";2016-02-21;11,9;10,5;13,3;1
"24524";2016-02-22;10,7;4,3;12,7;9,5
"24525";2016-02-23;2,7;0,4;5,2;5
"24526";2016-02-24;2,5;-0,5;6,8;0
"24527";2016-02-25;1,4;-2,7;6;0
"24528";2016-02-26;1,6;-3,1;5,8;0
"24529";2016-02-27;2,9;-1,4;7,9;0
"24530";2016-02-28;2,9;-0,3;5,6;0
"24531";2016-02-29;3,8;2,2;6,4;0
"24532";2016-03-01;2,8;-2,8;7,8;3,4
"24533";2016-03-02;4,9;2,4;7,6;3,4
"24534";2016-03-03;2,9;-2;4,6;0,1
"24535";2016-03-04;2,1;-2,5;7;8,5
"24536";2016-03-05;4,8;0,4;7,8;0,6
"24537";2016-03-06;2,8;-1;5,8;2,7
"24538";2016-03-07;2,7;-1,1;5,9;1
"24539";2016-03-08;0,7;-3;6,7;0
"24540";2016-03-09;2,6;-3,2;7,6;0
"24541";2016-03-10;4,3;-1,4;9,3;0
"24542";2016-03-11;5,8;0;9,9;0
"24543";2016-03-12;4,9;2,2;7,2;0
"24544";2016-03-13;4,9;1,1;9,6;0
"24545";2016-03-14;4,8;0,2;10,4;0
"24546";2016-03-15;4,3;-0,7;8,3;0,2
"24547";2016-03-16;5,9;3,1;10;0
"24548";2016-03-17;6,1;0,2;12,8;0
"24549";2016-03-18;6;-2,3;15,5;0
"24550";2016-03-19;5,6;1,6;7,7;0
"24551";2016-03-20;5,9;4,6;7,5;0
"24552";2016-03-21;7,5;4,6;10,5;0
"24553";2016-03-22;8,1;4,5;10,4;0
"24554";2016-03-23;8,2;5,9;10,7;0
"24555";2016-03-24;8,2;6;10,7;0,1
"24556";2016-03-25;6,4;4,1;7,6;6,7
"24557";2016-03-26;8,8;4,8;14;0
"24558";2016-03-27;7,9;2,6;13,1;0,4
"24559";2016-03-28;7,3;1,6;13,3;9,2
"24560";2016-03-29;9,2;5,2;13,4;0
"24561";2016-03-30;9,3;7,6;12,6;2,9
"24562";2016-03-31;8;4,1;9,9;17,8
"24563";2016-04-01;7,2;3,2;12,6;0
"24564";2016-04-02;9,7;2,5;16;0
"24565";2016-04-03;14,3;9,5;18,7;1,7
"24566";2016-04-04;14;10,5;18,7;2,9
"24567";2016-04-05;11,6;8,8;14,5;5,1
"24568";2016-04-06;11,9;6,6;16;0,3
"24569";2016-04-07;9,7;2,8;13,5;0,1
"24570";2016-04-08;7,3;-0,9;13,8;0
"24571";2016-04-09;8,8;0,6;15,4;0
"24572";2016-04-10;12,1;7,7;17,4;0
"24573";2016-04-11;12,2;6,6;18,2;0
"24574";2016-04-12;11,5;7,6;17,6;0,3
"24575";2016-04-13;9,3;6,1;12,2;4
"24576";2016-04-14;11,5;5,3;17,5;0,3
"24577";2016-04-15;12,8;8,5;18;3,7
"24578";2016-04-16;11,8;8,9;15,3;10
"24579";2016-04-17;8,8;3,4;12,5;0,2
"24580";2016-04-18;8,5;2;14,5;0
"24581";2016-04-19;7,8;-0,2;13,9;0
"24582";2016-04-20;10;2,6;16;0
"24583";2016-04-21;12,8;5,4;20,9;0
"24584";2016-04-22;13,2;9,1;17,1;1,9
"24585";2016-04-23;7,2;0,4;11,9;3,5
"24586";2016-04-24;3,7;-1,2;10,2;0,5
"24587";2016-04-25;4,9;2;8,6;10,6
"24588";2016-04-26;5,3;2,4;10,5;0
"24589";2016-04-27;4,9;1,8;8,5;0,3
"24590";2016-04-28;5,1;-1,1;11,9;0,5
"24591";2016-04-29;7,3;-1,1;13,9;0
"24592";2016-04-30;10,2;1,7;16,8;1,2
"24593";2016-05-01;12,9;7,9;19,2;0
"24594";2016-05-02;14,1;6,9;20,6;0
"24595";2016-05-03;10,4;3,6;15,4;0,9
"24596";2016-05-04;9,9;0,2;16;0
"24597";2016-05-05;13,2;3,3;20,5;0
"24598";2016-05-06;17;7,7;24,9;0
"24599";2016-05-07;19,4;11,9;26,3;0
"24600";2016-05-08;19,8;12;25,9;0
"24601";2016-05-09;19,8;11,7;26,4;0
"24602";2016-05-10;18,1;12,5;22,9;0
"24603";2016-05-11;18,8;12,2;24,8;0
"24604";2016-05-12;17,1;12;20,5;0,8
"24605";2016-05-13;15,2;9,6;23,9;6,7
"24606";2016-05-14;10,6;6,8;13,9;0
"24607";2016-05-15;9,2;5,4;13,2;0
"24608";2016-05-16;9,7;6,1;13,9;0
"24609";2016-05-17;11,6;5,6;17,1;0
"24610";2016-05-18;14,7;9,4;20,7;4,6
"24611";2016-05-19;13,8;8,6;19,2;0
"24612";2016-05-20;14,5;7,3;20,4;0
"24613";2016-05-21;17,3;10,6;23,4;0
"24614";2016-05-22;18,9;11,9;27,6;1,9
"24615";2016-05-23;14;12,2;16,4;0
"24616";2016-05-24;11,5;9,8;12,3;5,4
"24617";2016-05-25;12,3;8;15,9;0
"24618";2016-05-26;16,3;7;24,2;8,6
"24619";2016-05-27;17,4;13,2;23,5;0
